Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","324","Guinea","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","913387","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","679014","E","Estimated value",""
"QCL","Crops and livestock products","324","Guinea","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","1123525","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","913387","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","960000","E","Estimated value",""
"QCL","Crops and livestock products","324","Guinea","5318","Milk Animals","02292","Raw milk of goats","2024","2024","An","546202","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5318","Milk Animals","02291","Raw milk of sheep","2024","2024","An","339842","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5111","Stocks","02122","Sheep","2024","2024","An","3995308","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","913387","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","324","Guinea","5111","Stocks","02140","Swine / pigs","2024","2024","An","183169","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02132","Asses","2024","2024","An","5237","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5114","Stocks","02196","Bees","2024","2024","No","6671","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02111","Cattle","2024","2024","An","742836","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","67665","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5112","Stocks","02151","Chickens","2024","2024","1000 An","2117","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","An","67665","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","An","108319","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","An","401569","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","An","123616","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2024","2024","An","401569","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2024","2024","An","108319","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02123","Goats","2024","2024","An","830966","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5313","Laying","0231","Hen eggs in shell, fresh","2024","2024","1000 An","312","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02131","Horses","2024","2024","An","2406","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","An","67665","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2024","2024","1000 An","3802","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2024","2024","An","108319","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","An","401569","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","123616","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","67665","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","108319","E","Estimated value",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","123616","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","111749","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5318","Milk Animals","02292","Raw milk of goats","2024","2024","An","132009","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5318","Milk Animals","02291","Raw milk of sheep","2024","2024","An","90946","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02122","Sheep","2024","2024","An","472038","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","123616","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","624","Guinea-Bissau","5111","Stocks","02140","Swine / pigs","2024","2024","An","434193","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02132","Asses","2024","2024","An","967","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5114","Stocks","02196","Bees","2024","2024","No","4352","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02111","Cattle","2024","2024","An","98851","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","11106","A","Official figure",""
"QCL","Crops and livestock products","328","Guyana","5112","Stocks","02151","Chickens","2024","2024","1000 An","41500","E","Estimated value",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","An","11106","A","Official figure",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","An","27010","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","An","9982","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","An","56675","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2024","2024","An","9982","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2024","2024","An","27010","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02123","Goats","2024","2024","An","82529","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5313","Laying","0231","Hen eggs in shell, fresh","2024","2024","1000 An","483","E","Estimated value",""
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02131","Horses","2024","2024","An","2340","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","An","11106","A","Official figure",""
"QCL","Crops and livestock products","328","Guyana","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2024","2024","1000 An","45000","E","Estimated value",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2024","2024","An","27010","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","An","9982","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","56675","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02133","Mules and hinnies","2024","2024","An","144","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","11106","A","Official figure",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","27010","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","56675","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","19851","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02122","Sheep","2024","2024","An","132162","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","56675","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","328","Guyana","5111","Stocks","02140","Swine / pigs","2024","2024","An","9566","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02132","Asses","2024","2024","An","160213","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5114","Stocks","02196","Bees","2024","2024","No","27470","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02111","Cattle","2024","2024","An","1524965","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","314035","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5112","Stocks","02151","Chickens","2024","2024","1000 An","5977","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5112","Stocks","02154","Ducks","2024","2024","1000 An","342","E","Estimated value",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","An","314035","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","An","328938","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","An","525156","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","An","97998","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","21159.01","Edible offals of horses and other equines, fresh, chilled or frozen","2024","2024","An","24507","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5313","Laying","0232","Eggs from other birds in shell, fresh, n.e.c.","2024","2024","1000 An","110","E","Estimated value",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2024","2024","An","525156","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5112","Stocks","02153","Geese","2024","2024","1000 An","40","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2024","2024","An","328938","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02123","Goats","2024","2024","An","1846861","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5313","Laying","0231","Hen eggs in shell, fresh","2024","2024","1000 An","535","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","21118.01","Horse meat, fresh or chilled","2024","2024","An","24507","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02131","Horses","2024","2024","An","504950","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","An","314035","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2024","2024","1000 An","9921","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2024","2024","1000 An","229","E","Estimated value",""
"QCL","Crops and livestock products","332","Haiti","5321","Producing Animals/Slaughtered","21123","Meat of geese, fresh or chilled","2024","2024","1000 An","26","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2024","2024","An","328938","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","An","525156","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","97998","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2024","2024","1000 An","174","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02133","Mules and hinnies","2024","2024","An","150015","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","314035","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","328938","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","97998","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","191997","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5318","Milk Animals","02292","Raw milk of goats","2024","2024","An","660775","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02122","Sheep","2024","2024","An","311123","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","97998","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5111","Stocks","02140","Swine / pigs","2024","2024","An","1024619","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","332","Haiti","5112","Stocks","02152","Turkeys","2024","2024","1000 An","194","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02132","Asses","2024","2024","An","23483","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5114","Stocks","02196","Bees","2024","2024","No","8482","E","Estimated value",""
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02111","Cattle","2024","2024","An","2900458","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","326708","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5112","Stocks","02151","Chickens","2024","2024","1000 An","49036","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","An","326708","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","An","10150","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","An","140126","E","Estimated value",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","An","6647","E","Estimated value",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","21159.01","Edible offals of horses and other equines, fresh, chilled or frozen","2024","2024","An","3978","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2024","2024","An","140126","E","Estimated value",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2024","2024","An","10150","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02123","Goats","2024","2024","An","24684","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5313","Laying","0231","Hen eggs in shell, fresh","2024","2024","1000 An","4500","E","Estimated value",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","21118.01","Horse meat, fresh or chilled","2024","2024","An","3978","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02131","Horses","2024","2024","An","182378","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","An","326708","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2024","2024","1000 An","125489","A","Official figure",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2024","2024","An","10150","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","An","140126","E","Estimated value",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","6647","E","Estimated value",""
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02133","Mules and hinnies","2024","2024","An","70215","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","326708","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","10150","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","6647","E","Estimated value",""
"QCL","Crops and livestock products","340","Honduras","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","507682","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02122","Sheep","2024","2024","An","16971","E","Estimated value",""
"QCL","Crops and livestock products","340","Honduras","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","6647","E","Estimated value",""
"QCL","Crops and livestock products","340","Honduras","5111","Stocks","02140","Swine / pigs","2024","2024","An","453773","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02132","Asses","2024","2024","An","2900","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02112","Buffalo","2024","2024","An","8900","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02111","Cattle","2024","2024","An","869900","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","91120","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5112","Stocks","02151","Chickens","2024","2024","1000 An","28733","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5112","Stocks","02154","Ducks","2024","2024","1000 An","4214","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","An","91120","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","21156","Edible offal of goat, fresh, chilled or frozen","2024","2024","An","7470","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","An","4860190","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","An","79310","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2024","2024","An","4860190","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5112","Stocks","02153","Geese","2024","2024","1000 An","628","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","21515","Goat fat, unrendered","2024","2024","An","7470","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02123","Goats","2024","2024","An","31300","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02131","Horses","2024","2024","An","40000","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","An","91120","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2024","2024","1000 An","199828","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5321","Producing Animals/Slaughtered","21122","Meat of ducks, fresh or chilled","2024","2024","1000 An","29433","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","21116","Meat of goat, fresh or chilled","2024","2024","An","7470","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","An","4860190","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","79310","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2024","2024","1000 An","5080","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","91120","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","02954","Raw hides and skins of goats or kids","2024","2024","An","7470","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","79310","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","268300","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5318","Milk Animals","02292","Raw milk of goats","2024","2024","An","21900","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5318","Milk Animals","02291","Raw milk of sheep","2024","2024","An","17000","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02122","Sheep","2024","2024","An","846800","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5320","Producing Animals/Slaughtered","21514","Sheep fat, unrendered","2024","2024","An","79310","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5111","Stocks","02140","Swine / pigs","2024","2024","An","2802400","A","Official figure",""
"QCL","Crops and livestock products","348","Hungary","5112","Stocks","02152","Turkeys","2024","2024","1000 An","1998","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5111","Stocks","02111","Cattle","2024","2024","An","76902","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5320","Producing Animals/Slaughtered","21512","Cattle fat, unrendered","2024","2024","An","22453","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5112","Stocks","02151","Chickens","2024","2024","1000 An","230","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5320","Producing Animals/Slaughtered","21151","Edible offal of cattle, fresh, chilled or frozen","2024","2024","An","22453","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5320","Producing Animals/Slaughtered","21153","Edible offal of pigs, fresh, chilled or frozen","2024","2024","An","78165","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5320","Producing Animals/Slaughtered","21155","Edible offal of sheep, fresh, chilled or frozen","2024","2024","An","446696","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5320","Producing Animals/Slaughtered","21159.01","Edible offals of horses and other equines, fresh, chilled or frozen","2024","2024","An","8259","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5320","Producing Animals/Slaughtered","21511.01","Fat of pigs","2024","2024","An","78165","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5111","Stocks","02123","Goats","2024","2024","An","1888","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5313","Laying","0231","Hen eggs in shell, fresh","2024","2024","1000 An","230","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5320","Producing Animals/Slaughtered","21118.01","Horse meat, fresh or chilled","2024","2024","An","8259","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5111","Stocks","02131","Horses","2024","2024","An","50000","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5320","Producing Animals/Slaughtered","21111.01","Meat of cattle with the bone, fresh or chilled","2024","2024","An","22453","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5321","Producing Animals/Slaughtered","21121","Meat of chickens, fresh or chilled","2024","2024","1000 An","5753","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5320","Producing Animals/Slaughtered","21113.01","Meat of pig with the bone, fresh or chilled","2024","2024","An","78165","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5320","Producing Animals/Slaughtered","21115","Meat of sheep, fresh or chilled","2024","2024","An","446696","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5321","Producing Animals/Slaughtered","21124","Meat of turkeys, fresh or chilled","2024","2024","1000 An","35","E","Estimated value",""
"QCL","Crops and livestock products","352","Iceland","5112","Stocks","02191","Rabbits and hares","2024","2024","1000 An","0","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5320","Producing Animals/Slaughtered","02951.01","Raw hides and skins of cattle","2024","2024","An","22453","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5320","Producing Animals/Slaughtered","02953","Raw hides and skins of sheep or lambs","2024","2024","An","446696","A","Official figure",""
"QCL","Crops and livestock products","352","Iceland","5318","Milk Animals","02211","Raw milk of cattle","2024","2024","An","25168","A","Official figure",""
